"","ID","ID-IC","Name","State-District","Long","Lat","1901","1911","1921","1931","1941","1951","1961","1981","1991","2001","2011"
"4062","Kat15141","Kat1029","Katar","10_29",84.354574,25.266171,NA,NA,NA,NA,NA,NA,NA,NA,NA,10168,13484
"4063","Kus10940","Kus619","Kushak","06_19",77.455102,28.042545,NA,NA,NA,NA,NA,NA,NA,NA,NA,10967,13477
"4064","Bed1741","Bed321","Bedadka","32_01",75.1519748121999,12.4618220671,NA,NA,NA,NA,NA,NA,NA,10643,10860,12188,13476
"4065","Tha10622","Tha3308","Thanagazi","33_08",78.0482,11.6739,NA,NA,NA,NA,NA,NA,NA,NA,NA,11385,13468
"4066","Kat15955","Kat961","KatgharLalganj","09_61",82.998597,25.800767,NA,NA,NA,NA,NA,NA,NA,NA,NA,11926,13467
"4067","Dun4913","Dun2806","Dundigal","28_06",78.414162,17.607852,NA,NA,NA,NA,NA,NA,NA,NA,NA,14006,13465
"4068","Che14635","Che1706","Cherrapunjee","17_06",91.399828,25.152155,NA,NA,NA,NA,NA,NA,NA,NA,NA,10086,13447
"4069","Khe12960","Khe302","Khemkaran","03_02",74.5612,31.144532,NA,NA,NA,NA,NA,NA,NA,NA,NA,11940,13446
"4070","Bha15307","Bha2303","Bhaluka","23_03",78.8832,26.6406,NA,NA,NA,NA,NA,NA,NA,NA,NA,10246,13442
"4071","Pat7152","Pat943","Patti","09_43",82.2005,25.9218,NA,NA,NA,NA,NA,NA,NA,NA,NA,10801,13441
"4072","Nan8271","Nan2404","Nandasan","24_04",72.400886,23.378599,NA,NA,NA,NA,NA,NA,NA,NA,NA,10222,13440
"4073","Sur15211","Sur1025","Surajpur","10_25",86.229227,25.249218,NA,NA,NA,NA,NA,NA,NA,NA,NA,10987,13438
"4074","Bor5976","Bor2717","Bori","27_17",76.731303,19.494837,NA,NA,NA,NA,NA,NA,NA,NA,NA,11977,13438
"4075","Kha5690","Kha2725","Khadkale","27_25",73.5569385774,18.7634335129999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13435
"4076","Cha16299","Cha1019","ChaklaWaini","10_19",85.673607,25.907204,NA,NA,NA,NA,NA,NA,NA,NA,NA,11170,13428
"4077","Big6528","Big2424","Bigri","24_24",72.931069,20.748939,NA,NA,NA,NA,NA,NA,NA,10236,13616,14472,13426
"4078","Mat10829","Mat914","MatMulaBangar","09_14",77.712454,27.634915,NA,NA,NA,NA,NA,NA,NA,NA,NA,10371,13421
"4079","Mai11366","Mai923","Mailani","09_23",80.344897,28.287232,NA,NA,NA,NA,NA,NA,NA,NA,11084,12791,13416
"4080","Bor5452","Bor2725","Boripardhi","27_25",74.390684,18.483603,NA,NA,NA,NA,NA,NA,NA,NA,NA,11027,13415
"4081","Kur9364","Kur2402","Kurara","24_02",71.940328,24.039026,NA,NA,NA,NA,NA,NA,NA,NA,NA,11480,13408
"4082","Nai15252","Nai961","NaiBazar","09_61",83.226602,26.19531,NA,NA,NA,NA,NA,NA,NA,NA,NA,11888,13408
"4083","Jai10331","Jai812","Jaitpura","08_12",75.733333,27.121809,NA,NA,NA,NA,NA,NA,NA,NA,NA,10677,13406
"4084","Sam10421","Sam812","Samod","08_12",75.809257,27.202084,NA,NA,NA,NA,NA,NA,NA,NA,NA,11258,13403
"4085","Ama3789","Ama2817","Amaravathi","28_17",80.358404,16.577656,NA,NA,NA,NA,NA,NA,NA,NA,10582,11378,13400
"4086","Bay13658","Bay1911","BayarMariAbad","19_11",88.847561,22.475052,NA,NA,NA,NA,NA,NA,NA,NA,10632,11821,13398
"4087","Sha12055","Sha904","SharifNagar","09_04",78.777793,29.213101,NA,NA,NA,NA,NA,NA,NA,NA,NA,10831,13396
"4088","Shi2196","Shi2916","Shirva","29_16",74.823642,13.217479,NA,NA,NA,NA,NA,NA,NA,12677,12805,13281,13396
"4089","Mah5061","Mah2731","Mahabaleshwar","27_31",73.658715,17.923689,NA,NA,NA,NA,NA,NA,NA,NA,10564,12737,13393
"4090","Bud12725","Bud315","Budhlada","03_15",75.5140759567999,29.9324917450999,NA,NA,NA,NA,NA,NA,NA,NA,10263,12074,13389
"4091","MK3175","MK2901","MKHubli","29_01",74.694649,15.717886,NA,NA,NA,NA,NA,NA,NA,NA,10908,12658,13387
"4092","MKH3175","MKH2901","MKHubli","29_01",74.694649,15.717886,NA,NA,NA,NA,NA,NA,NA,NA,10908,12658,13387
"4093","Suh15572","Suh965","Suhwal","09_65",83.644471,25.559832,NA,NA,NA,NA,NA,NA,NA,NA,NA,10814,13378
"4094","Thi1133","Thi3319","Thirumailadi","33_19",79.721065,11.329411,NA,NA,NA,NA,NA,NA,NA,NA,10741,11087,13378
"4095","Und6079","Und2726","Undirgaon","27_26",74.706827,19.678351,NA,NA,NA,NA,NA,NA,NA,13691,14868,13686,13378
"4096","Nan8892","Nan820","Nana","08_20",73.108546,24.94273,NA,NA,NA,NA,NA,NA,NA,NA,NA,10298,13369
"4097","Kag10169","Kag915","Kagarol","09_15",77.8469,27.0222,NA,NA,NA,NA,NA,NA,NA,NA,NA,11426,13366
"4098","Erv96","Erv3327","Ervadi","33_27",78.707974,9.223503,NA,NA,NA,NA,NA,NA,NA,NA,NA,12487,13366
"4099","Kum157","Kum3328","Kumaragiri","33_28",78.051695,8.743341,NA,NA,NA,NA,NA,NA,NA,NA,NA,10997,13344
"4100","Gol16833","Gol958","GolaBazar","09_58",83.352798,26.344595,NA,NA,NA,NA,NA,NA,13802,37303,41872,10617,13335
"4101","Cha13604","Cha1918","Chandi","19_18",88.301805,22.338331,NA,NA,NA,NA,NA,NA,NA,NA,NA,10723,13332
"4102","Tik4180","Tik2903","Tikota","29_03",75.521323,16.843108,NA,NA,NA,NA,NA,NA,NA,NA,NA,11284,13331
"4103","Usa10965","Usa919","Usawan","09_19",79.34741,27.815201,NA,NA,NA,NA,NA,NA,NA,NA,NA,10709,13327
"4104","Nek5717","Nek2727","Neknoor","27_27",75.7817,18.8054,NA,NA,NA,NA,NA,NA,NA,NA,NA,11384,13327
"4105","Suw8441","Suw2319","Suwasara","23_19",75.651972,24.069479,NA,NA,NA,NA,NA,NA,NA,NA,NA,10989,13304
"4106","Naz18330","Naz1816","Nazira","18_16",94.730081,26.926966,NA,NA,NA,NA,NA,NA,NA,NA,NA,13047,13304
"4107","Suk8263","Suk606","Sukhpar","06_06",77.080303,29.716108,NA,NA,NA,NA,NA,NA,NA,NA,NA,10505,13303
"4108","Ghu8561","Ghu2309","Ghuwara","23_09",79.078273,24.512715,NA,NA,NA,NA,NA,NA,NA,NA,NA,10813,13301
"4109","Chh13797","Chh1911","Chhaygharia","19_11",88.89569,23.041464,NA,NA,NA,NA,NA,NA,NA,NA,10242,12102,13300
"4110","Kak12263","Kak902","Kakarauli","09_02",77.925361,29.391659,NA,NA,NA,NA,NA,NA,NA,NA,NA,11410,13298
"4111","Sar13082","Sar32","SarhaliKalan","03_02",74.9244633986999,31.2783618216999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13295
"4112","Ayi198","Ayi3213","Ayiranalloor","32_13",76.9820547963,9.00316229605,NA,NA,NA,NA,NA,NA,NA,12311,13310,13359,13289
"4113","Agi3923","Agi2816","Agiripalle","28_16",80.781563,16.680668,NA,NA,NA,NA,NA,NA,NA,NA,10388,12235,13283
"4114","Nai216","Nai3329","Nainaragaram","33_29",77.312491,9.011509,NA,NA,NA,NA,NA,NA,NA,NA,NA,11259,13279
"4115","Var2031","Var2920","Varthur","29_20",77.745617,12.939233,NA,NA,NA,NA,NA,NA,NA,NA,10433,11770,13278
"4116","Gan7185","Gan915","Gandai","09_15",77.8051,27.1789,NA,NA,NA,NA,NA,NA,NA,NA,10274,11831,13278
"4117","Bij17963","Bij2416","Bijni","24_16",73.351017,22.884561,NA,NA,NA,NA,NA,NA,NA,10865,11318,12568,13257
"4118","Bas8567","Bas242","Basu","24_02",72.3303954749,24.0608666521,NA,NA,NA,NA,NA,NA,NA,NA,NA,10537,13247
"4119","Mel1124","Mel3311","Melur","33_11",76.7049318337,11.296192101,NA,NA,NA,NA,NA,NA,11372,18051,19001,15971,13244
"4120","Kas4418","Kas3313","KasabeDigraj","33_13",77.748728,10.224733,NA,NA,NA,NA,NA,NA,NA,11157,11777,12163,13241
"4121","Kan8667","Kan826","Kanor","08_26",74.265,24.4381,NA,NA,NA,NA,NA,NA,NA,NA,11303,12618,13239
"4122","Baz15781","Baz1018","BazidpurChakKasturi","10_18",85.465505,25.65442,NA,NA,NA,NA,NA,NA,NA,NA,NA,10621,13233
"4123","Kod1014","Kod3310","Kodumudi","33_10",77.887217,11.077389,NA,NA,NA,NA,NA,NA,NA,12073,12744,12664,13225
"4124","Par16249","Par1018","PartapTanr","10_18",85.248494,25.89527,NA,NA,NA,NA,NA,NA,NA,NA,NA,10387,13220
"4125","Kri13743","Kri1910","Krishnanagar","19_10",88.4891,23.4023,24600,23500,22400,24300,32100,50100,NA,NA,NA,12467,13220
"4126","Bic5362","Bic2802","Bichkunda","28_02",77.706479,18.400473,NA,NA,NA,NA,NA,NA,NA,NA,10488,11754,13213
"4127","Mut987","Mut3310","Muthur","33_10",77.735528,11.043607,NA,NA,NA,NA,NA,NA,NA,NA,NA,11880,13212
"4128","Maj8192","Maj912","Majholi","09_12",77.879022,27.831359,NA,NA,NA,NA,NA,NA,NA,NA,10619,11318,13210
"4129","Che42","Che3330","Chenbagaramanputhur","33_30",77.489628,8.24665,NA,NA,NA,NA,NA,NA,NA,10138,10452,11820,13210
"4130","Sal9541","Sal815","Salawas","08_15",72.984305,26.124502,NA,NA,NA,NA,NA,NA,NA,NA,NA,10400,13206
"4131","Cha13518","Cha1918","Chandpur","19_18",88.3545344533,22.1594033872,NA,NA,NA,NA,NA,NA,NA,NA,10263,11643,13195
"4132","Suc12","Suc3327","Suchindram","33_27",78.446657,9.168099,NA,NA,NA,NA,NA,NA,NA,NA,NA,12052,13193
"4133","Mut1449","Mut3308","Muthunaickenpatti","33_08",78.017,11.7076,NA,NA,NA,NA,NA,NA,NA,NA,NA,11335,13192
"4134","Nag16329","Nag1018","Nagwan","10_18",85.250216,25.970148,NA,NA,NA,NA,NA,NA,NA,NA,NA,10022,13190
"4135","Dig6952","Dig1907","Digapahandi","19_07",88.167535,23.856405,NA,NA,NA,NA,NA,NA,NA,NA,NA,10890,13190
"4136","SAn5546","SAn2814","SAnnavaram","28_14",82.470911,17.305707,NA,NA,NA,NA,NA,NA,NA,NA,NA,11058,13190
"4137","Bas13715","Bas1916","Basantapur","19_16",88.0424058355999,22.6477124777999,NA,NA,NA,NA,NA,NA,NA,NA,NA,12061,13183
"4138","Uka6829","Uka2422","Ukai","24_22",73.577738,21.238117,NA,NA,NA,NA,NA,NA,11182,19617,22433,17493,13183
"4139","Vel55","Vel3330","Vellimalai","33_30",77.330628,8.274758,NA,NA,NA,NA,NA,NA,NA,NA,10400,11760,13182
"4140","Kuk2226","Kuk2916","Kukkundoor","29_16",74.983885,13.240279,NA,NA,NA,NA,NA,NA,NA,NA,NA,11770,13180
"4141","Pun13737","Pun1911","Punra","19_11",88.839987,22.716793,NA,NA,NA,NA,NA,NA,NA,NA,10186,12392,13179
"4142","Jod7876","Jod2410","Jodiya","24_10",70.305433,22.693693,NA,NA,NA,NA,NA,NA,NA,NA,NA,12107,13178
"4143","Ekm16323","Ekm1017","Ekma","10_17",84.579044,25.974348,NA,NA,NA,NA,NA,NA,NA,NA,NA,11400,13175
"4144","Bha7597","Bha2415","Bhadran","24_15",72.90074,22.35947,NA,NA,NA,NA,NA,NA,NA,11798,11945,13508,13174
"4145","Cha10787","Cha914","Chaumuhan","09_14",77.5822371199,27.62269939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13173
"4146","Cha14613","Cha197","Charka","19_07",88.0796985015,24.4494345696,NA,NA,NA,NA,NA,NA,11865,19159,21931,NA,13168
"4147","Ran9645","Ran933","Raniyan","09_33",80.072465,26.402281,NA,NA,NA,NA,NA,NA,NA,NA,NA,11337,13167
"4148","Tam5913","Tam2715","Tamsa","27_15",77.612466,19.372543,NA,NA,NA,NA,NA,NA,NA,NA,NA,11183,13160
"4149","Sam3214","Sam2901","Sambra","29_01",74.654363,15.788844,NA,NA,NA,NA,NA,NA,NA,NA,NA,10755,13159
"4150","Rav","Rav2720","Ravalgaon","27_20",74.400826,20.616832,NA,NA,NA,NA,NA,NA,NA,NA,10286,11435,13159
"4151","Bha9787","Bha2415","Bhadarsa","24_15",73.140968,22.595752,NA,NA,NA,NA,NA,NA,NA,NA,NA,11382,13154
"4152","Rap2476","Rap2819","Rapur","28_19",79.533488,14.20207,NA,NA,NA,NA,NA,NA,NA,NA,11154,13176,13154
"4153","Idu1437","Idu3308","Idupali","33_08",77.843733,11.660039,NA,NA,NA,NA,NA,NA,NA,NA,NA,11134,13152
"4154","Uda7139","Uda1008","Udala","10_08",87.881743,26.215315,NA,NA,NA,NA,NA,NA,NA,10837,11289,11712,13152
"4155","Kal10415","Kal812","Kaladera","08_12",75.6196,27.1867,NA,NA,NA,NA,NA,NA,NA,NA,NA,11045,13151
"4156","Nal3399","Nal2903","Nalatawad","29_03",76.292231,16.246066,NA,NA,NA,NA,NA,NA,NA,NA,10925,13558,13150
"4157","Par16958","Par1014","ParsauniAsalatti","10_14",84.927778,26.298129,NA,NA,NA,NA,NA,NA,NA,NA,NA,10590,13142
"4158","Man8225","Man2407","Mandal","24_07",71.918,23.29,NA,NA,NA,NA,NA,NA,NA,10760,12090,11986,13141
"4159","Ilt17412","Ilt1013","IltifatganjBazar","10_13",85.914525,26.248654,NA,NA,NA,NA,NA,NA,NA,NA,NA,11348,13136
"4160","Par4197","Par2734","Pargaon","27_34",74.231931,16.878141,NA,NA,NA,NA,NA,NA,NA,NA,NA,11640,13130
"4161","Kap14342","Kap1907","Kapasdanga","19_07",88.331993,23.886463,NA,NA,NA,NA,NA,NA,NA,NA,NA,10341,13123
"4162","Sak14333","Sak1007","Saktipur","10_07",87.385782,26.187916,NA,NA,NA,NA,NA,NA,NA,NA,NA,10890,13123
"4163","Idu00093600","Idu3209","Idukki","32_09",76.966641,9.849972,NA,NA,NA,NA,NA,NA,NA,NA,10300,11000,13122
"4164","Par5842","Par2726","Parner","27_26",74.43795,19.00279,NA,NA,NA,NA,NA,NA,NA,NA,11495,12312,13119
"4165","Rui4184","Rui2734","Rui","27_34",74.403495,16.686245,NA,NA,NA,NA,NA,NA,NA,NA,NA,10504,13116
"4166","Mas9732","Mas926","Maswasi","09_26",80.4381999999999,26.5078999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,11213,13114
"4167","Sik10125","Sik811","Sikandara","08_11",76.577363,26.962809,NA,NA,NA,NA,NA,NA,NA,NA,NA,10512,13108
"4168","KR2846","KR2818","KRajupalem","28_18",79.976034,15.136152,NA,NA,NA,NA,NA,NA,NA,NA,10794,12257,13106
"4169","KRa2846","KRa2818","KRajupalem","28_18",79.976034,15.136152,NA,NA,NA,NA,NA,NA,NA,NA,10794,12257,13106
"4170","Kha14344","Kha970","Khariya","09_70",82.7374423183999,24.1154177937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13104
"4171","Pun6098","Pun2726","Puntamba","27_26",74.615898,19.767442,NA,NA,NA,NA,NA,NA,NA,11569,12300,12425,13098
"4172","Bil16596","Bil968","Bilariaganj","09_68",82.586639,25.414714,NA,NA,NA,NA,NA,NA,NA,NA,NA,11888,13096
"4173","Jas10403","Jas1906","Jasrana","19_06",87.944155,25.15135,NA,NA,NA,NA,NA,NA,NA,NA,NA,13992,13090
"4174","Sin14071","Sin1909","Sinhari","19_09",88.325961,23.513771,NA,NA,NA,NA,NA,NA,NA,NA,NA,10909,13080
"4175","Nin14942","Nin1404","Ningthoukhong","14_04",93.767593,24.570757,NA,NA,NA,NA,NA,NA,NA,NA,NA,10877,13078
"4176","Ped3657","Ped2817","Pedavadlapudi","28_17",80.610297,16.408323,NA,NA,NA,NA,NA,NA,NA,NA,11646,12246,13076
"4177","Kul193","Kul3329","Kulasekarapatti","33_29",77.384171,8.947707,NA,NA,NA,NA,NA,NA,NA,NA,NA,10366,13075
"4178","SK905","SK3315","SKannanur","33_15",78.740405,10.918709,NA,NA,NA,NA,NA,NA,NA,NA,NA,11782,13073
"4179","SKa905","SKa3315","SKannanur","33_15",78.740405,10.918709,NA,NA,NA,NA,NA,NA,NA,NA,NA,11782,13073
"4180","Taw12321","Taw902","Tawli","09_02",77.625183,29.41507,NA,NA,NA,NA,NA,NA,NA,NA,NA,10580,13071
"4181","Ned1273","Ned3311","Nedugula","33_11",76.882115,11.467827,NA,NA,NA,NA,NA,NA,NA,NA,12225,13214,13071
"4182","Jal3586","Jal2906","Jalhalli","29_06",76.781614,16.364866,NA,NA,NA,NA,NA,NA,NA,NA,NA,10381,13063
"4183","Big9002","Big824","Bigod","08_24",75.0084,25.259729,NA,NA,NA,NA,NA,NA,NA,NA,NA,10756,13062
"4184","Var40218000","Var3202","Varam","32_02",75.414016,11.89874,NA,NA,NA,NA,NA,NA,NA,NA,13800,14700,13061
"4185","Bal3262","Bal2901","Balekundri","29_01",74.632772,15.881421,NA,NA,NA,NA,NA,NA,NA,NA,11458,11938,13052
"4186","Sil6276","Sil2601","Sili","26_01",73.075105,20.269961,NA,NA,NA,NA,NA,NA,NA,NA,NA,10282,13041
"4187","Bam8430","Bam2311","Bamora","23_11",78.081046,24.058034,NA,NA,NA,NA,NA,NA,16225,24110,26072,11471,13039
"4188","Bha12510","Bha93","Bhaguwala","09_03",78.2568651248,29.7031706132999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13036
"4189","Chh12433","Chh2343","Chhapar","23_43",79.251193,22.053501,NA,NA,NA,NA,NA,NA,NA,NA,NA,11394,13026
"4190","Kha6984","Kha2119","Khalikote","21_19",85.086496,19.608638,NA,NA,NA,NA,NA,NA,NA,NA,NA,10958,13022
"4191","Gol16973","Gol1802","Golokganj","18_02",89.824502,26.106124,NA,NA,NA,NA,NA,NA,NA,10638,11523,14464,13020
"4192","Bel13449","Bel1918","Belpukuria","19_18",88.207411,21.99784,NA,NA,NA,NA,NA,NA,NA,NA,10317,11842,13011
"4193","Gau8191","Gau2311","Gaurjhamer","23_11",78.937272,23.525312,NA,NA,NA,NA,NA,NA,NA,NA,NA,11273,13004
"4194","Kad1166","Kad339","Kadachanallur","33_09",77.8000847396999,11.3621714655999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13001
"4195","Bar10735","Bar812","Barnagar","08_12",76.111827,27.55683,NA,NA,NA,NA,NA,NA,NA,NA,NA,10929,12995
"4196","Sar11929","Sar908","SaroorpurKalan","09_08",77.232414,29.029749,NA,NA,NA,NA,NA,NA,NA,NA,10822,10959,12990
"4197","Kan11431","Kan616","Kanina","06_16",76.308231,28.329994,NA,NA,NA,NA,NA,NA,NA,NA,NA,10195,12989
"4198","Chh11641","Chh615","Chhara","06_15",76.717672,28.696546,NA,NA,NA,NA,NA,NA,NA,11144,11257,13244,12989
"4199","Chi17583","Chi194","Chitalghata","19_04",88.2655331220999,26.4684812984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12988
"4200","Mal338","Mal3326","Mallankinaru","33_26",78.054139,9.597091,NA,NA,NA,NA,NA,NA,NA,NA,NA,11823,12986
"4201","Arr10777","Arr914","ArruwaBanger","09_14",77.769774,27.619294,NA,NA,NA,NA,NA,NA,NA,NA,NA,11207,12982
"4202","Gun181","Gun3329","Gunaramanallur","33_29",77.338584,8.915369,NA,NA,NA,NA,NA,NA,NA,NA,NA,11310,12982
"4203","Hir5674","Hir2811","Hiramandalam","28_11",83.949214,18.670754,NA,NA,NA,NA,NA,NA,NA,10158,11379,12840,12982
"4204","Sha9306","Sha3326","Shah","33_26",77.59909,9.643904,NA,NA,NA,NA,NA,NA,NA,NA,NA,11988,12980
"4205","Tha997","Tha3315","Thathaiyangarpet","33_15",78.449,11.1225,NA,NA,NA,NA,NA,NA,NA,10048,10577,12286,12980
"4206","Raj13563","Raj2709","RajpurKorabag","27_09",79.127661,21.298635,NA,NA,NA,NA,NA,NA,NA,NA,NA,10718,12979
"4207","Cha11783","Cha613","Chang","06_13",76.242504,28.881432,NA,NA,NA,NA,NA,NA,NA,NA,NA,11817,12979
"4208","Lid8865","Lid2308","Lidhorakhas","23_08",78.86772,25.073195,NA,NA,NA,NA,NA,NA,NA,NA,NA,11162,12974
"4209","Ajr11747","Ajr907","Ajrara","09_07",77.817957,28.83772,NA,NA,NA,NA,NA,NA,NA,NA,NA,11513,12974
"4210","Poc4728","Poc2808","Pochampalle","28_08",78.821321,17.347933,NA,NA,NA,NA,NA,NA,NA,10226,11115,11897,12972
"4211","Thi846","Thi3321","Thirukkattupalli","33_21",78.95405,10.850217,NA,NA,NA,NA,NA,NA,NA,10795,12611,12567,12972
"4212","Bar16254","Bar2113","Bari","21_13",86.3471553993999,20.6904889437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12962
"4213","Hul1178","Hul3311","Huligal","33_11",76.798259,11.301841,NA,NA,NA,NA,NA,NA,13507,17098,17998,17054,12960
"4214","Pop14524","Pop1907","Popara","19_07",88.095413,24.293074,NA,NA,NA,NA,NA,NA,NA,NA,NA,11078,12959
"4215","Oel10948","Oel923","OelDhakwa","09_23",80.744101,27.842087,NA,NA,NA,NA,NA,NA,NA,NA,NA,11079,12958
"4216","Koo25","Koo3329","Koondankulam","33_29",77.705521,8.191775,NA,NA,NA,NA,NA,NA,NA,NA,NA,11029,12957
"4217","Cha7363","Cha902","ChauraiKhas","09_02",77.770373,29.571791,NA,NA,NA,NA,NA,NA,NA,NA,NA,11394,12956
"4218","Kar14896","Kar1032","Kargahar","10_32",83.9274773777,25.1310283514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12948
"4219","Ped2539","Ped2310","Peddapalle","23_10",80.3797,24.6149,NA,NA,NA,NA,NA,NA,14394,23990,32471,11413,12945
"4220","Anu14711","Anu197","AnupNagar","19_07",87.948374715,24.68113335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12940
"4221","Thi178","Thi3329","Thippampatti","33_29",77.386418,8.879396,NA,NA,NA,NA,NA,NA,NA,10461,11230,13212,12933
"4222","Gos17254","Gos947","Gosainganj","09_47",82.378767,26.574344,NA,NA,NA,NA,NA,NA,NA,10733,11180,12590,12931
"4223","Meg7873","Meg957","Meghnagar","09_57",83.716142,27.056885,NA,NA,NA,NA,NA,NA,NA,NA,NA,10318,12929
"4224","Nei37","Nei3330","Neiyyur","33_30",77.272222,8.220595,NA,NA,NA,NA,NA,NA,NA,NA,10700,12288,12917
"4225","Sad9255","Sad940","SadiMadanpur","09_40",80.536974,25.771548,NA,NA,NA,NA,NA,NA,NA,NA,NA,10507,12916
"4226","Sin6191","Sin2713","Sindewahi","27_13",79.656492,20.286831,NA,NA,NA,NA,NA,NA,NA,10039,12450,12962,12914
"4227","Kes4943","Kes2809","Kesamudram","28_09",79.874549,17.690404,NA,NA,NA,NA,NA,NA,NA,NA,NA,11247,12904
"4228","Una8467","Una2404","Unava","24_04",72.3633,23.7676,NA,NA,NA,NA,NA,NA,NA,11456,12452,12316,12901
"4229","Thi4804","Thi3306","Thirumalgiri","33_06",79.22396,12.246806,NA,NA,NA,NA,NA,NA,NA,NA,NA,12468,12899
"4230","Bro13381","Bro1918","Brojaballabpur","19_18",88.355256,21.722459,NA,NA,NA,NA,NA,NA,NA,NA,NA,11391,12897
"4231","Tap4295","Tap2814","Tapeswaram","28_14",81.926382,16.893129,NA,NA,NA,NA,NA,NA,NA,11159,11566,11964,12894
"4232","Bil9394","Bil2304","Bilaua","23_04",78.274998,26.050461,NA,NA,NA,NA,NA,NA,NA,NA,10288,11441,12893
"4233","Rai17697","Rai1902","Raichenga","19_02",89.256756,26.512823,NA,NA,NA,NA,NA,NA,NA,NA,NA,11061,12892
"4234","Mun7351","Mun2329","Mundi","23_29",76.494274,22.066967,NA,NA,NA,NA,NA,NA,NA,NA,NA,10672,12889
"4235","Dei9144","Dei823","Dei","08_23",75.945354,25.678598,NA,NA,NA,NA,NA,NA,NA,NA,NA,10815,12884
"4236","Thi1559","Thi323","Thirunelly","32_03",75.9944523751999,11.9083683337,NA,NA,NA,NA,NA,NA,NA,NA,10177,11719,12878
"4237","Son9978","Son953","SonoliMohammadpur","09_53",81.801883,26.914937,NA,NA,NA,NA,NA,NA,NA,NA,NA,10543,12871
"4238","Dha11951","Dha904","DhakiaPeeroo","09_04",78.769438,29.05877,NA,NA,NA,NA,NA,NA,NA,NA,NA,10631,12865
"4239","Sak7164","Sak227","Sakari","22_07",82.0811862739,22.1068497045999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12861
"4240","Mad9558","Mad1012","Madhogarh","10_12",86.544972,25.92265,NA,NA,NA,NA,NA,NA,NA,NA,NA,10082,12858
"4241","Tha9857","Tha814","Thanwala","08_14",74.466067,26.556518,NA,NA,NA,NA,NA,NA,NA,NA,NA,10251,12857
"4242","Shi13395","Shi1004","Shivrinarayan","10_04",85.619742,26.648311,NA,NA,NA,NA,NA,NA,NA,NA,NA,10726,12857
"4243","Dor5238","Dor2725","Dorlewadi","27_25",74.609984,18.097373,NA,NA,NA,NA,NA,NA,NA,NA,NA,10949,12851
"4244","Bao9965","Bao815","Baori","08_15",73.181075,26.618988,NA,NA,NA,NA,NA,NA,NA,NA,NA,10212,12849
"4245","Cha8843","Cha2309","Chandla","23_09",80.192776,25.071533,NA,NA,NA,NA,NA,NA,NA,NA,NA,10216,12838
"4246","Nan6082","Nan2713","Nanda","27_13",79.130711,19.772261,NA,NA,NA,NA,NA,NA,NA,NA,NA,11790,12836
"4247","Ara2239","Ara331","Arani","33_01",80.0855482198,13.3334714539,NA,NA,NA,NA,NA,NA,NA,10481,11422,12614,12833
"4248","Pra7036","Pra2117","Pratapsasan","21_17",85.869235,20.205883,NA,NA,NA,NA,NA,NA,NA,NA,11132,11971,12830
"4249","Pan16670","Pan1013","Panchobh","10_13",85.83213,26.128648,NA,NA,NA,NA,NA,NA,NA,NA,NA,11084,12824
"4250","Nag13293","Nag2343","Nagam","23_43",78.4546,22.1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,10692,12819
"4251","Dhe18338","Dhe1009","Dhemaji","10_09",87.352221,25.775718,NA,NA,NA,NA,NA,NA,NA,NA,NA,11863,12816
"4252","Mal9447","Mal810","MalarnaDoongar","08_10",76.471743,26.289067,NA,NA,NA,NA,NA,NA,NA,NA,NA,10650,12809
"4253","Bes1931","Bes2922","Besagarahalli","29_22",76.9926,12.6406,NA,NA,NA,NA,NA,NA,NA,12054,13576,12293,12808
"4254","Gya15157","Gya968","Gyanpur","09_68",82.464837,25.329391,NA,NA,NA,NA,NA,NA,NA,10838,11911,16764,12808
"4255","Man6718","Man2211","MandirHasaud","22_11",81.7681269307,21.2232206971999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12807
"4256","Pir8477","Pir832","Pirawa","08_32",76.033712,24.161572,NA,NA,NA,NA,NA,NA,NA,NA,NA,11185,12807
"4257","Zir18337","Zir1205","Ziro","12_05",93.835508,27.584386,NA,NA,NA,NA,NA,NA,NA,NA,NA,12384,12806
"4258","Rak15399","Rak965","Raksaha","09_65",83.6870529135999,25.4446403707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12803
"4259","Hat17795","Hat959","Hata","09_59",83.743715,26.741243,NA,NA,NA,NA,NA,NA,NA,10130,11188,13676,12801
"4260","Kot13033","Kot310","KotIseKhan","03_10",75.137297,30.945088,NA,NA,NA,NA,NA,NA,NA,NA,NA,10499,12800
"4261","Say131","Say3328","Sayapuram","33_28",78.029338,8.684638,NA,NA,NA,NA,NA,NA,NA,NA,10855,12771,12792
